deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target
10.1,81.7,1.015,1510.0,1331.6,476.3,1566.6,1815.9,22.7
23.3,56.5,1.4436,1055.4,926.1,667.8,1548.5,1130.0,8.5
30.8,20.4,0.9337,1142.4,1240.0,666.1,1523.8,1089.7,15.5
14.0,72.5,1.2727,982.6,722.9,1131.2,1465.0,591.6,3.3
26.7,46.4,1.5573,1284.2,1210.5,723.5,1866.8,1127.4,15.4
22.4,73.6,1.7366,1060.0,869.5,802.9,1550.1,1184.2,8.3
18.8,51.3,1.1444,683.0,542.9,1371.2,1396.7,529.4,1.2
15.6,53.1,0.9529,1231.0,1225.8,612.9,1947.8,1380.8,21.3
14.9,64.2,1.1691,892.5,582.0,1300.5,1357.0,458.8,1.7
13.4,60.7,0.9379,1072.6,764.5,748.7,1166.6,871.2,6.2
21.0,51.2,1.313,1308.1,1688.0,540.8,2773.5,1639.7,37.9
23.7,70.6,1.9776,1306.6,1350.5,545.4,2105.3,1456.1,21.0
16.0,60.8,1.127,697.0,579.2,1288.3,1316.7,613.7,2.1
26.5,38.2,1.4928,1233.5,1281.5,606.7,1845.8,1308.1,16.8
34.3,18.0,1.0827,837.1,782.8,998.6,1379.7,523.3,4.9
17.7,59.3,1.1342,1385.2,1098.2,712.5,1962.1,1180.8,14.5
24.0,59.7,1.7225,876.5,573.0,1162.8,1428.6,463.0,1.6
25.2,38.8,1.0763,1319.4,1380.9,456.6,2288.0,1769.1,27.1
24.6,43.4,1.37,1121.1,912.7,699.4,1575.4,1043.7,9.8
25.2,53.8,1.5903,1199.7,1156.9,610.0,1890.1,1358.4,18.5
28.3,19.1,0.7216,1164.9,1354.3,923.7,1758.2,1284.0,23.3
15.0,59.0,1.0236,741.7,602.0,1213.7,1091.3,705.0,2.3
20.7,45.5,1.2119,1086.7,1096.0,684.6,1753.9,1290.4,15.6
10.2,51.9,0.6063,962.5,728.1,1256.1,1164.4,731.4,4.7
16.8,45.0,0.9281,1510.0,1081.6,800.9,1735.0,1400.5,11.8
26.6,33.5,1.1629,1296.4,984.9,892.8,1674.4,836.0,8.9
19.8,67.4,1.5023,1099.3,1093.0,804.1,1851.3,1230.1,11.9
25.1,35.3,0.2264,1132.1,369.2,1986.8,630.6,659.9,0.1
29.2,33.3,1.2821,1015.5,891.0,805.5,1478.1,821.7,7.6
16.5,36.4,0.6575,968.1,694.2,1146.8,1205.0,512.9,3.3
24.9,38.3,1.2809,952.6,920.0,970.3,1630.5,930.7,7.8
24.4,64.5,1.9459,1339.0,1231.9,555.8,2071.6,1346.4,19.3
10.5,70.6,0.9514,1186.3,1133.0,727.6,1835.4,1002.0,14.5
14.6,60.2,0.9941,1147.2,802.6,1046.2,1538.5,849.6,6.3
17.6,43.7,0.8647,1139.5,1126.1,705.2,1721.0,1363.2,13.7
22.8,55.1,1.5823,916.0,710.6,878.0,1559.0,779.1,4.5
26.4,34.7,1.2133,874.2,723.5,1073.5,1498.6,565.4,5.6
33.1,10.4,0.4996,1207.5,1161.0,849.7,1572.5,1089.9,14.3
14.7,47.6,0.858,974.4,772.2,945.0,1130.6,841.0,5.6
12.1,20.9,0.2957,921.7,991.4,868.0,1032.4,914.9,9.7
22.1,68.1,1.7262,853.0,610.5,1107.0,1435.2,775.7,2.8
21.3,59.2,1.5204,1460.2,1407.5,473.2,1871.5,1530.8,24.9
25.4,34.9,0.223,1140.3,389.4,1851.5,582.9,639.6,0.1
17.3,60.4,1.1137,1150.5,923.3,788.8,1227.6,1035.3,7.7
9.1,55.9,0.606,1276.8,1039.0,698.7,1194.8,1446.9,11.6
21.2,50.6,1.2338,895.6,777.0,1203.3,1617.6,729.3,4.7
13.5,31.1,0.4977,879.2,885.2,874.2,1052.6,691.0,7.0
14.1,80.7,1.3414,808.2,662.0,1033.0,1249.0,599.4,3.1
26.2,50.7,1.5979,1133.0,997.9,601.4,1626.2,836.1,10.6
13.3,59.8,0.9799,762.8,615.6,1143.7,1213.3,797.2,2.8
24.8,53.1,1.5654,933.4,842.7,861.4,1563.8,816.2,5.2
13.8,89.6,1.3412,1115.9,857.0,731.6,1460.7,948.2,6.8
21.3,40.1,1.0042,1164.8,1052.2,700.3,1802.3,917.4,13.1
10.5,37.0,0.4707,736.3,546.8,1253.2,840.8,518.2,2.0
16.9,53.1,0.9612,1019.2,832.0,933.8,1520.5,761.4,5.5
37.8,16.3,0.9998,896.0,768.0,922.6,1483.0,559.5,5.9
20.2,72.4,1.5043,904.7,720.1,1083.1,1638.2,836.2,4.9
18.8,56.1,1.3346,732.4,512.2,1530.9,1283.4,447.4,1.4
22.4,49.3,1.2626,1179.1,1023.4,721.1,1484.8,1233.2,12.3
16.5,26.9,0.5735,1110.7,997.0,825.8,1659.8,850.7,12.5
12.8,43.3,0.6403,1168.0,985.2,920.1,1627.4,1019.7,10.9
13.8,70.5,1.038,1456.0,1408.0,1068.2,1936.0,1791.0,29.8
28.1,35.2,1.312,1303.8,1306.0,691.0,2151.5,1524.1,18.2
22.3,21.8,0.5937,1263.6,1283.4,780.1,1769.7,1167.0,18.9
13.7,66.8,1.05,985.3,777.7,945.0,1254.2,1013.4,4.9
18.9,66.6,1.5844,1036.9,915.7,782.3,1513.1,956.5,8.1
16.4,51.9,0.9135,896.7,946.6,924.3,1209.8,943.5,7.3
25.4,37.3,1.1991,875.6,649.1,1078.0,1277.8,563.7,3.9
13.1,75.9,1.2273,941.5,818.3,740.7,1367.5,833.8,6.0
24.7,58.4,1.6381,898.2,815.1,810.9,1496.3,833.0,5.0
19.8,68.9,1.5898,1211.8,976.8,648.0,1482.4,1128.0,10.0
12.3,77.6,1.0516,1089.6,1126.6,653.1,1485.8,1198.0,11.9
20.1,73.7,1.5549,1192.7,1098.5,621.1,1660.6,1320.8,12.0
14.7,57.6,0.8842,1046.4,765.3,1127.1,1514.7,738.2,4.9
19.5,58.3,1.3565,869.4,737.4,1030.8,1542.9,620.2,3.8
30.5,23.6,1.1886,1249.4,1103.9,601.4,1823.6,1667.1,15.4
24.2,60.9,1.802,1177.9,1086.6,740.2,1754.3,1387.2,12.4
30.9,12.3,0.5007,1321.0,1454.5,669.6,1728.9,1381.0,23.7
9.0,33.3,0.3813,887.0,926.6,930.2,972.4,812.0,7.5
20.7,69.1,1.7275,1146.9,874.5,715.4,1480.2,892.8,6.1
22.2,58.0,1.562,1102.9,947.4,705.6,1445.8,1031.0,8.5
10.6,55.5,0.7352,914.0,640.5,1308.8,1291.5,427.7,2.5
27.7,31.7,1.3229,1454.2,1202.8,572.2,1938.2,1865.5,18.5
10.5,59.6,0.7517,1030.2,521.7,1790.2,1148.6,491.0,1.6
30.7,19.2,0.7817,982.3,920.4,1135.1,1461.5,667.2,7.7
24.4,33.8,0.232,1164.5,392.6,1799.9,601.6,744.4,0.1
16.9,42.7,0.8745,969.6,860.2,862.2,1283.4,996.0,8.9
15.9,60.9,1.073,1171.2,735.1,1025.9,1513.2,1024.3,5.6
23.1,51.0,1.496,1292.7,1442.3,467.5,2017.8,1456.6,23.4
31.9,33.4,1.5361,1211.7,985.0,803.9,1574.3,1187.8,10.7
15.3,65.6,1.1465,1359.8,1205.0,548.8,1547.4,1520.3,16.0
28.8,18.6,0.7303,984.3,928.2,1013.8,1305.7,617.3,8.8
22.7,41.9,1.2104,1199.1,1031.6,769.6,1734.0,981.1,11.6
13.8,75.6,1.1402,841.3,566.4,1242.6,1480.5,496.1,2.3
14.8,26.4,0.4178,955.7,944.7,804.4,1092.4,1013.6,11.1
20.1,53.3,1.2367,907.8,791.5,887.3,1606.3,794.4,6.4
3.4,55.3,0.4431,909.5,588.7,1181.4,860.4,811.6,2.9
17.9,64.3,1.513,940.5,743.0,832.6,1445.9,859.2,4.3
20.7,47.3,1.1199,1057.0,1191.4,620.2,1445.0,1253.5,13.5
12.8,39.3,0.6448,1273.0,1097.1,651.9,1244.2,1607.9,14.8
24.4,55.1,1.7077,890.4,643.5,1048.3,1493.8,591.7,3.1
11.2,60.8,0.8726,791.0,732.2,1014.7,1154.0,770.4,4.0
22.8,58.4,1.6255,867.6,671.8,932.0,1403.5,625.2,2.8
28.5,44.9,1.5344,1037.4,854.7,809.9,1417.1,823.6,5.8
38.3,17.7,1.222,937.0,717.1,1140.6,1407.9,507.5,3.8
11.2,72.9,0.9738,987.4,628.0,1173.1,1303.4,773.8,2.6
22.5,47.1,1.1991,882.0,765.0,978.6,1538.8,825.2,4.9
11.1,74.3,1.0697,1054.7,839.0,1801.3,1203.2,934.2,7.3
8.9,26.3,0.3239,1012.9,957.9,788.9,1015.0,1096.3,11.5
24.3,43.4,1.4874,1040.0,847.4,778.6,1389.8,849.8,5.8
23.1,26.1,0.7793,1130.0,968.2,1028.0,1385.6,802.4,8.4
25.3,62.0,1.7449,981.2,747.3,823.1,1494.0,809.0,5.6
25.0,60.3,1.8495,1581.3,1385.0,566.1,2260.0,1993.0,24.5
19.2,43.0,0.8679,1109.0,886.4,891.8,1555.9,797.7,9.6
32.1,17.0,0.8408,944.0,1024.1,820.7,1464.0,937.0,11.9
16.2,40.9,0.7462,1062.3,914.8,926.8,1531.0,825.3,8.1
28.8,38.5,1.437,1655.5,1567.7,460.4,2215.5,1666.5,27.1
37.5,12.9,0.8894,1190.8,1309.4,654.4,1826.6,1265.0,22.5
37.9,12.4,0.8211,847.4,706.9,1057.9,1233.1,545.9,4.6
12.3,73.7,1.0486,720.7,471.9,1716.8,1240.3,333.7,1.0
21.2,79.1,1.8881,1151.3,855.4,714.2,1638.8,827.6,5.9
14.1,37.0,0.5416,1647.4,1385.0,661.3,2044.4,1758.8,24.0
29.6,46.6,1.7752,1276.0,1149.4,646.8,2041.2,1401.4,14.6
29.2,27.5,1.1619,889.0,870.1,867.2,1418.9,618.4,7.0
23.6,64.6,1.8929,1182.2,1128.0,608.0,2105.2,1266.3,14.3
12.7,68.5,0.9864,1037.3,913.6,936.3,1646.4,858.5,7.4
24.9,58.0,1.7714,777.6,707.7,995.5,1453.5,832.6,3.5
10.2,60.0,0.7256,1468.6,1257.7,459.8,1486.1,2078.5,21.3
14.8,77.9,1.346,1047.6,856.4,783.8,1366.1,775.2,6.9
20.5,74.8,1.6681,1198.9,1138.2,586.6,1700.0,1147.5,13.7
29.6,19.8,0.8936,1131.5,1312.3,621.3,1811.5,1386.2,17.7
16.4,57.8,1.1507,928.6,757.4,1018.7,1536.0,872.6,5.2
13.6,71.9,1.0879,1724.3,1437.5,410.6,1817.3,2111.2,27.1
28.0,56.5,1.8366,924.5,787.9,830.6,1740.9,817.9,5.5
18.8,72.6,1.637,1248.4,1172.0,590.1,1778.4,1615.0,15.9
19.0,59.8,1.3507,1377.1,1201.9,492.1,1572.6,1377.6,17.1
18.6,53.8,1.1222,1147.6,995.9,818.3,1741.0,988.0,10.4
16.4,47.3,0.9021,758.5,585.1,1128.0,1106.6,495.7,2.2
22.9,50.2,1.4114,1138.8,1118.9,627.2,1627.9,1166.9,12.7
9.2,66.7,0.7154,815.4,474.2,1406.0,950.2,462.7,0.8
27.8,23.2,0.9002,923.2,746.7,892.8,1269.9,712.0,5.4
28.9,38.6,1.5911,816.9,588.0,1186.3,1402.8,503.5,2.6
23.6,41.1,1.2317,1107.2,963.2,804.4,1648.4,917.6,10.8
33.0,33.3,1.5987,1125.8,990.8,706.0,1676.0,777.0,10.3
13.9,79.0,1.3082,1019.6,817.0,799.9,1375.1,902.3,7.0
20.4,59.8,1.563,1559.0,1441.0,487.8,2215.2,1455.4,25.9
21.3,28.9,0.7458,949.5,1060.5,1093.7,1480.0,1047.5,10.6
9.7,78.4,0.947,1175.0,1011.8,615.0,1477.4,1334.5,12.7
18.1,34.2,0.6669,1489.3,1313.6,552.5,1368.1,1773.7,19.0
6.0,57.9,0.5575,1564.0,1447.4,443.7,1479.6,2159.2,26.6
25.4,30.7,1.0058,813.8,613.8,1268.1,1433.2,491.0,2.8
10.7,67.2,0.8705,1171.0,777.7,1162.0,1408.3,976.5,5.2
15.8,71.9,1.4491,892.1,708.8,884.0,1295.5,797.0,4.6
16.5,71.2,1.4057,1504.6,1310.4,480.7,1932.6,1439.0,22.7
13.8,73.3,1.2695,1158.0,883.0,865.0,1630.7,930.2,6.3
10.1,65.2,0.8395,982.8,683.8,1107.7,1309.4,945.5,4.1
13.6,79.2,1.2284,1227.2,951.3,626.9,1455.4,1176.2,11.2
17.8,47.6,1.0268,1071.8,1016.0,733.8,1718.6,985.8,11.4
19.8,59.3,1.2323,1391.0,1295.0,631.6,2188.9,1309.1,18.5
16.3,50.3,0.8881,1325.1,1009.8,804.6,1626.4,1105.2,12.2
26.5,39.0,1.2296,907.4,608.2,896.5,1187.5,555.5,2.8
20.3,66.9,1.5914,1216.9,1027.0,797.3,1845.3,1133.0,11.9
35.9,17.7,1.0316,1142.4,1311.3,618.1,1856.6,1439.2,22.5
19.1,48.8,1.0185,1164.4,1327.9,681.0,2077.6,1320.5,21.6
19.7,45.4,0.9091,1034.6,942.5,878.0,1534.5,884.0,9.8
13.5,77.4,1.1819,1190.3,949.2,795.2,1594.5,1114.1,7.9
19.8,62.4,1.5798,1286.8,970.9,651.4,1655.7,1259.7,10.5
16.7,27.2,0.5558,1026.3,913.9,926.3,1317.3,609.0,7.9
21.9,59.9,1.4283,1419.1,1190.4,467.5,1668.4,1621.2,19.8
12.2,49.7,0.7179,808.0,577.7,1815.4,973.1,486.7,1.9
25.3,59.2,2.0929,1196.0,1033.3,712.3,1854.7,972.0,10.4
13.6,73.7,1.2326,1137.8,881.7,713.8,1424.8,942.8,8.5
22.5,31.9,0.9302,1508.6,1703.3,475.3,2165.0,1850.8,41.7
25.1,45.9,1.558,1427.6,1431.1,533.5,1945.0,1457.9,25.0
39.5,20.9,1.2771,1033.3,923.9,798.0,1391.5,558.4,8.3
36.4,27.6,1.7309,1102.5,895.3,724.6,1711.9,744.0,8.5
25.5,51.4,1.6363,989.8,828.6,717.6,1684.3,862.1,7.3
31.5,44.2,1.7081,922.1,871.2,717.8,1649.0,664.0,8.1
9.0,72.1,0.7925,1398.6,1007.0,570.9,1212.7,1711.7,9.8
24.4,31.9,0.2214,1087.4,413.0,1903.6,576.6,654.2,0.1
20.8,61.7,1.571,863.1,671.0,963.0,1460.6,596.0,2.9
24.7,41.7,1.2065,997.6,982.1,889.3,1607.4,1158.2,9.8
21.0,35.9,0.9253,834.6,733.0,959.0,1108.3,469.6,4.8
35.0,18.0,0.9634,826.6,859.7,957.1,1394.9,539.5,5.8
14.0,34.4,0.5355,719.7,518.3,1574.6,1048.0,423.2,0.9
27.5,50.6,1.7708,1010.5,904.0,756.0,1641.2,738.2,7.7
42.2,13.1,1.0786,1121.1,1072.7,777.0,1507.8,920.1,11.1
24.7,35.9,0.2344,1137.1,396.5,1917.5,631.1,586.5,0.1
20.3,37.8,0.8675,1199.1,991.4,754.2,1568.4,1110.4,12.4
17.9,53.8,1.181,904.8,707.1,1052.2,1504.5,586.0,4.6
25.9,35.9,1.2464,957.5,800.0,851.4,1303.4,754.7,5.9
12.6,62.8,0.8593,1188.7,874.5,995.9,1536.1,1017.1,5.9
25.9,30.7,1.0204,1379.0,1389.5,670.8,1843.3,1414.2,21.5
11.9,72.6,1.0411,1217.2,906.2,879.8,1719.9,1050.5,9.6
12.2,78.9,1.0858,964.8,820.7,740.0,1258.5,915.7,6.0
17.5,39.2,0.8228,820.6,666.4,1230.2,1236.5,733.3,3.6
20.0,27.6,0.678,872.2,997.5,987.0,1445.4,655.0,9.3
21.9,64.9,1.7055,1371.2,1171.8,554.4,1831.5,1339.5,19.4
35.6,25.3,1.6844,915.6,897.8,810.9,1703.4,646.6,7.0
21.7,46.2,1.3184,717.8,551.0,1309.4,1390.0,535.5,1.7
20.4,71.1,1.5675,1191.7,1176.2,647.9,1557.8,1180.1,13.6
40.6,15.7,1.2173,1083.0,1034.0,746.8,1702.0,893.8,12.2
8.8,59.0,0.6432,1378.1,1181.9,547.1,1252.7,2089.0,17.4
16.9,53.4,1.1097,1234.0,1080.5,693.8,1715.7,1286.7,11.2
16.6,81.6,1.4209,1318.7,1136.1,721.1,1851.2,1217.2,12.5
39.2,25.7,1.6352,1182.7,1112.0,681.8,1862.4,1478.8,16.7
30.7,19.5,0.8634,1026.0,1050.2,799.8,1515.0,1285.2,13.3
18.3,68.3,1.4103,1352.4,1225.7,490.6,1911.0,1416.4,21.0
10.0,73.2,0.9296,1343.0,1047.6,653.1,1488.9,1383.1,13.0
17.5,46.4,1.0143,1379.8,1290.6,686.9,1961.4,1659.7,19.1
14.9,74.5,1.2186,889.0,680.1,885.6,1257.9,750.4,3.6
15.7,58.4,1.1103,741.7,567.8,1157.4,1159.3,448.3,2.1
17.6,57.8,1.1298,1171.2,1150.0,634.4,1835.5,1259.2,15.3
28.1,48.6,1.5768,1196.0,1040.4,679.1,1860.4,1204.1,11.2
23.8,46.4,1.3638,976.1,827.4,819.9,1507.5,1012.8,7.3
33.5,30.6,1.412,916.5,742.1,901.4,1654.8,598.5,5.4
19.6,48.2,0.9606,977.3,914.2,978.5,1463.8,657.6,7.9
26.9,22.6,0.8382,1127.0,1301.9,643.2,1518.1,1222.6,17.9
23.7,49.1,1.2593,828.1,690.9,876.0,1347.2,728.2,4.4
11.3,71.9,0.9142,1073.0,763.3,968.2,1530.0,883.5,5.8
12.1,29.8,0.416,828.4,760.0,991.0,882.0,597.9,4.3
20.0,41.8,0.8771,1078.0,960.0,941.2,1450.6,951.0,8.7
12.1,48.2,0.6931,784.1,571.3,2070.6,983.8,532.5,2.1
27.9,47.7,1.616,976.8,857.5,919.8,1643.2,777.7,6.1
20.2,45.3,1.093,963.9,856.5,803.5,1516.1,1045.4,8.0
18.0,47.4,0.9538,1116.0,1041.8,676.4,1355.0,1018.5,12.8
18.5,64.8,1.4711,1271.0,1361.7,553.1,1977.6,1400.7,21.4
35.6,18.3,1.1529,1055.4,1134.3,778.1,1950.0,964.2,16.2
17.3,50.2,1.0284,1430.0,1109.0,780.2,1625.3,1383.2,12.9
40.1,20.8,1.4605,1067.2,946.6,923.0,1528.6,838.5,7.6
18.7,47.3,1.0248,1480.6,1508.4,600.1,2241.2,2044.8,25.4
29.2,39.9,1.4921,1257.3,1153.3,609.8,1840.3,1688.4,17.1
22.0,70.9,1.899,1035.8,837.1,733.3,1692.5,1029.6,7.2
19.1,80.6,1.8669,1497.9,1544.4,481.5,2188.8,1420.9,25.3
20.4,51.3,1.2041,740.3,655.1,1113.8,1317.6,558.7,2.9
27.4,43.6,1.5445,1343.3,1372.7,604.9,1977.2,1480.6,20.3
40.5,13.9,1.111,1119.0,982.0,846.9,1416.4,755.5,10.5
16.9,76.1,1.3936,966.2,771.2,815.1,1373.0,815.0,5.9
28.3,20.2,0.7098,1444.6,1126.1,853.1,1686.8,1294.8,16.1
9.4,76.9,0.8576,858.4,539.3,1189.8,1046.4,544.9,1.4
28.0,46.9,1.8189,1106.4,1171.1,636.3,1971.5,1195.6,14.0
23.8,57.3,1.5958,1346.1,1147.6,569.6,1904.5,1301.7,16.7
38.1,15.0,1.0613,837.1,700.9,1128.1,1291.1,493.9,3.8
24.7,30.7,0.2209,1043.0,377.6,1767.1,576.9,654.9,0.1
32.2,8.9,0.419,1123.7,1242.3,856.5,1429.8,1060.8,15.5
22.4,44.0,1.1974,984.3,891.0,872.6,1598.4,1006.7,8.1
24.3,35.6,0.2263,1118.2,416.4,1815.0,588.8,671.5,0.1
32.3,33.4,1.441,1120.0,983.9,651.0,1647.4,1049.0,12.9
8.4,62.4,0.6444,924.2,543.3,1459.5,1260.5,658.4,1.8
25.7,47.9,1.4527,1417.2,1302.0,501.9,1732.4,1406.4,20.4
10.1,85.5,0.9855,1073.5,929.1,707.8,1327.7,1172.9,8.2
6.1,46.5,0.4186,1073.3,961.5,849.7,1025.0,1126.1,8.6
23.8,49.4,1.548,1240.1,1192.8,635.0,1835.5,1550.6,15.2
13.0,76.0,1.1154,1107.6,1063.3,770.6,1870.5,975.7,12.3
12.7,79.2,1.1167,1100.0,783.1,727.6,1360.8,820.3,6.8
12.6,26.8,0.4287,884.4,1042.3,771.2,1054.1,951.4,11.8
23.8,32.1,1.0393,1206.4,860.0,949.6,1546.3,652.5,6.6
9.7,82.7,0.9532,1074.8,880.6,718.0,1315.0,1061.8,8.1
30.7,32.1,1.4577,903.4,797.0,842.0,1481.8,747.4,6.1
25.2,52.3,1.6796,1273.0,1097.0,560.6,1687.0,1351.2,16.2
14.0,66.4,1.0287,866.0,579.8,1075.1,1130.2,634.2,2.4
24.2,48.3,1.5868,1362.9,1035.3,685.8,1700.0,1077.1,11.3
23.1,49.7,1.3333,772.8,651.0,1103.5,1349.8,455.0,2.5
13.8,54.2,0.9309,1107.7,824.0,764.2,1145.3,805.4,6.0
36.0,18.0,1.0572,1001.1,1233.9,750.7,1833.5,1001.3,16.1
19.1,71.5,1.6708,1179.8,1158.6,633.9,1774.7,1309.4,14.2
40.5,20.7,1.382,839.0,644.8,1073.3,1416.0,506.0,3.4
24.8,56.6,1.689,1000.1,870.3,852.8,1571.5,835.3,5.8
23.4,43.0,1.2621,901.7,750.9,901.6,1389.0,845.4,4.3
24.4,44.9,1.5669,1041.6,967.0,659.6,1569.6,915.2,9.3
12.9,66.3,0.9801,899.8,591.9,1092.2,1123.7,710.4,2.4
22.3,54.5,1.2794,858.0,705.6,1185.4,1571.4,698.3,4.2
17.5,54.7,1.0267,1177.7,916.3,703.1,1379.1,1066.9,8.8
17.6,71.2,1.4586,977.6,670.0,958.9,1326.0,744.5,3.1
15.1,43.6,0.8329,788.7,593.3,1241.3,1347.3,681.6,2.9
26.0,31.9,0.2271,1079.9,397.3,1754.2,617.9,651.9,0.1
19.4,31.2,0.6968,957.5,778.4,1048.4,1314.1,671.8,6.7
29.5,21.9,0.9869,945.6,1000.6,814.0,1541.0,824.7,9.6
16.7,48.3,1.0622,1179.4,903.0,788.2,1273.0,1014.6,8.0
22.1,46.3,1.1867,1015.6,885.1,844.6,1633.6,990.4,8.5
22.5,46.4,1.2189,784.7,652.7,1071.1,1353.1,714.0,3.1
9.9,35.5,0.4717,732.2,506.7,1438.1,837.4,330.6,0.8
27.0,64.1,2.0236,926.1,624.8,1151.9,1360.6,406.0,2.2
10.4,74.0,0.8702,975.1,652.7,1272.0,1243.5,486.9,3.1
36.9,19.9,1.2437,1248.3,1306.6,549.0,2175.6,1578.7,22.9
21.0,43.8,0.9949,834.0,876.6,866.2,1405.5,866.4,5.9
11.9,67.7,0.939,1138.4,798.7,1008.1,1446.7,970.2,6.7
11.3,48.3,0.7042,1074.8,822.6,1002.5,1321.5,1053.2,6.9
29.5,28.9,1.2912,1252.5,1181.4,671.2,1806.5,1303.0,13.9
16.3,52.0,0.946,911.8,749.8,974.7,1467.8,658.0,5.1
17.7,70.1,1.3596,920.1,715.5,885.1,1311.4,730.4,3.8
10.4,65.7,0.8284,788.7,541.4,1378.0,1272.2,705.9,2.0
25.6,47.3,1.6316,900.6,676.1,933.8,1519.2,485.8,3.8
20.4,46.2,1.2602,1069.1,1203.3,676.3,1642.4,1026.0,14.0
14.7,54.0,1.0075,1519.4,1138.3,724.1,1725.8,1422.0,15.2
22.0,34.8,0.8904,1444.3,1041.6,864.2,1711.7,1552.4,14.8
8.5,66.7,0.7276,1197.0,892.8,916.3,1441.0,999.7,8.6
35.7,16.0,1.0119,966.3,946.4,866.3,1487.7,838.2,8.6
25.4,20.2,0.6451,1018.2,928.2,997.2,1437.9,835.3,8.2
8.5,83.7,0.9032,1016.5,656.1,910.1,1084.9,620.3,2.9
21.2,58.5,1.5889,829.0,584.0,944.3,1405.6,577.0,2.7
30.5,24.2,1.0592,1036.0,935.9,787.6,1435.4,781.2,9.9
6.6,54.0,0.5687,935.0,857.0,840.3,1066.0,952.3,6.7
29.8,25.7,1.1287,895.7,837.0,959.5,1675.8,698.9,8.0
9.0,63.4,0.7501,928.2,716.1,1196.9,1368.9,719.1,4.1
29.1,34.5,1.3084,1183.7,1108.0,698.9,1990.7,1089.7,13.8
21.0,50.6,1.328,780.7,613.0,1118.2,1373.8,608.9,2.3
22.0,38.0,1.0468,1102.5,1211.0,637.1,1739.0,1369.2,17.6
14.9,67.1,1.3077,1334.5,1289.1,557.6,1796.3,1271.0,20.6
25.7,45.4,1.5885,1016.5,960.0,657.6,1598.6,838.5,9.2
24.3,32.9,0.2277,1149.5,417.0,1855.0,594.1,598.5,0.1
19.9,37.3,0.8342,897.9,752.4,1211.8,1164.5,806.0,5.1
16.6,46.3,0.9514,976.4,679.0,1097.2,1487.2,901.4,4.0
30.8,40.9,1.8761,925.0,816.0,810.9,1671.3,646.6,5.3
17.2,68.2,1.3031,915.8,588.7,1118.9,1284.2,554.4,2.6
19.7,63.4,1.4854,1341.9,1158.4,608.4,1664.6,1326.9,15.1
22.2,69.5,1.7447,946.7,763.3,838.3,1405.8,954.0,4.9
25.4,42.4,1.4122,1414.0,1385.7,463.7,1990.8,1492.7,22.7
32.0,36.5,1.8022,1102.6,1082.2,650.0,1950.9,968.2,12.7
31.0,22.1,0.9623,1083.7,1146.5,737.0,1789.3,1116.2,15.1
19.7,59.9,1.4967,1012.8,829.4,696.5,1508.6,980.1,7.7
31.7,27.0,1.0891,987.8,980.2,721.1,1471.6,1246.6,11.1
17.9,44.3,0.8553,991.1,731.0,1002.6,1389.0,944.5,5.6
25.7,33.3,0.2242,1050.5,393.4,1711.7,616.7,682.5,0.1
29.8,41.1,1.535,965.0,740.3,852.6,1538.0,593.6,6.0
13.7,39.8,0.622,744.9,671.0,1459.2,996.4,510.9,2.6
17.8,52.5,1.0832,1087.8,762.8,936.0,1430.4,781.8,5.6
9.7,61.9,0.7722,908.8,625.0,1229.9,1336.9,714.2,2.7
39.0,28.8,1.6623,1063.7,965.3,756.1,1588.4,1051.0,9.8
8.2,77.4,0.8586,878.8,617.9,993.3,1134.2,745.8,3.0
12.4,82.6,1.1838,1066.0,837.1,895.1,1599.0,958.6,7.3
22.2,42.7,1.098,852.6,657.4,1175.6,1166.4,538.7,3.3
16.2,60.7,1.1071,1294.9,1250.6,563.8,1512.2,1599.2,15.4
11.1,56.8,0.7737,1007.8,1075.2,670.5,1404.5,1022.1,10.7
11.2,70.5,0.9497,1366.5,1074.1,758.5,1729.5,1182.2,13.4
24.5,34.0,1.1377,922.6,919.6,718.9,1641.2,1271.0,9.5
25.2,38.3,1.198,1051.5,950.4,697.3,1551.4,1194.1,10.8
24.7,41.4,1.1588,957.1,861.4,840.8,1361.9,913.6,7.8
14.7,68.9,1.1502,835.2,681.1,1084.8,1509.9,510.0,3.7
17.0,55.5,0.9775,955.7,748.4,994.5,1476.8,858.4,4.6
22.6,45.5,1.3677,916.2,725.2,974.6,1585.5,803.5,3.9
25.9,16.4,0.5909,1161.3,1162.8,929.1,1645.1,959.8,13.9
29.8,26.7,1.131,1117.2,1101.1,735.4,1730.7,1121.7,13.2
26.4,60.6,2.0184,849.7,535.7,1305.9,1470.2,470.1,1.7
25.8,51.2,1.5881,947.7,757.4,753.3,1501.2,955.2,5.5
13.8,46.3,0.7458,1046.2,1006.7,986.9,1197.1,906.2,10.2
12.1,62.1,0.7963,1002.5,990.4,729.4,1360.0,933.4,10.3
10.4,57.5,0.7588,1109.8,1196.9,601.7,1511.0,1175.0,16.0
19.6,45.2,1.1864,1065.2,1036.8,837.5,1787.0,1070.0,12.1
20.2,57.1,1.4192,857.8,625.2,1088.8,1249.2,698.0,2.4
9.4,65.4,0.8045,1306.0,889.0,677.2,1184.6,1628.0,8.9
21.1,70.6,1.6659,955.5,766.6,740.7,1408.8,958.2,6.1
20.5,27.0,0.6481,896.8,815.4,1114.9,1296.0,712.0,6.7
